,x,y,clay1,clay2,clay3,clay4,valsSlope,valsDem
66712,603201.028,6151999.389,23.107,29.235,41.268,41.44,0.068133138,352.7280273
66713,603229.3622,6151999.389,23.107,29.235,41.268,41.44,0.07693997,354.8427124
66714,603257.6964,6151999.389,23.107,29.235,41.268,41.44,0.079269335,357.0924377
66715,603286.0307,6151999.389,23.107,29.235,41.268,41.44,0.076807819,359.3387451
66716,603314.3649,6151999.389,24.054,30.959,44.107,45.122,0.069455251,361.4227905
66717,NA,NA,NA,NA,NA,NA,NA,NA
66718,603371.0334,6151999.389,24.054,30.959,44.107,45.122,0.052314583,364.4457092
66719,603399.3676,6151999.389,24.054,30.959,44.107,45.122,0.048247486,365.2435913
66720,603427.7019,6151999.389,26.373,30.307,38.45,32.009,0.049148049,365.5420227
66721,603456.0361,6151999.389,26.373,30.307,38.45,32.009,0.051491484,365.6069031
66722,603484.3703,6151999.389,26.373,30.307,38.45,32.009,0.057245675,365.973999
66723,603512.7046,6151999.389,26.204,32.195,43.655,41.297,0.070858806,367.0191956
66724,603541.0388,6151999.389,26.204,32.195,43.655,41.297,0.088397801,368.8074646
66725,603569.373,6151999.389,26.204,32.195,43.655,41.297,0.105611227,371.2424316
66726,603597.7073,6151999.389,26.204,32.195,43.655,41.297,0.11985334,374.2484741
66727,603626.0415,6151999.389,24.724,32.747,47.127,47.559,0.129695967,377.648407
66728,603654.3757,6151999.389,24.724,32.747,47.127,47.559,0.138812423,381.334198
66729,603682.71,6151999.389,24.724,32.747,47.127,47.559,0.149351791,385.3455811
66730,603711.0442,6151999.389,23.552,31.026,44.019,41.208,0.156207398,389.6854858
66731,603739.3784,6151999.389,23.552,31.026,44.019,41.208,0.152412713,394.104248
66732,603767.7127,6151999.389,23.552,31.026,44.019,41.208,0.138659522,398.1953735
66733,603796.0469,6151999.389,23.552,31.026,44.019,41.208,0.116320819,401.7428894
66734,603824.3811,6151999.389,24.648,30.458,40.268,31.828,0.078978993,404.4026184
66735,603852.7154,6151999.389,24.648,30.458,40.268,31.828,0.037362561,405.5614319
66736,603881.0496,6151999.389,24.648,30.458,40.268,31.828,0.068195567,404.6471863
66737,603909.3839,6151999.389,23.603,29.622,40.025,32.627,0.104783237,402.1271667
66738,NA,NA,NA,NA,NA,NA,NA,NA
66739,NA,NA,NA,NA,NA,NA,NA,NA
66740,NA,NA,NA,NA,NA,NA,NA,NA
66741,NA,NA,NA,NA,NA,NA,NA,NA
66742,NA,NA,NA,NA,NA,NA,NA,NA
66743,NA,NA,NA,NA,NA,NA,NA,NA
66744,NA,NA,NA,NA,NA,NA,NA,NA
66745,NA,NA,NA,NA,NA,NA,NA,NA
66746,NA,NA,NA,NA,NA,NA,NA,NA
66747,NA,NA,NA,NA,NA,NA,NA,NA
66748,NA,NA,NA,NA,NA,NA,NA,NA
66749,NA,NA,NA,NA,NA,NA,NA,NA
66750,NA,NA,NA,NA,NA,NA,NA,NA
66751,NA,NA,NA,NA,NA,NA,NA,NA
66752,NA,NA,NA,NA,NA,NA,NA,NA
66753,NA,NA,NA,NA,NA,NA,NA,NA
66754,NA,NA,NA,NA,NA,NA,NA,NA
66755,NA,NA,NA,NA,NA,NA,NA,NA
66756,NA,NA,NA,NA,NA,NA,NA,NA
66757,NA,NA,NA,NA,NA,NA,NA,NA
66758,NA,NA,NA,NA,NA,NA,NA,NA
66759,NA,NA,NA,NA,NA,NA,NA,NA
66760,NA,NA,NA,NA,NA,NA,NA,NA
66761,NA,NA,NA,NA,NA,NA,NA,NA
66762,NA,NA,NA,NA,NA,NA,NA,NA
66763,NA,NA,NA,NA,NA,NA,NA,NA
66764,NA,NA,NA,NA,NA,NA,NA,NA
66765,NA,NA,NA,NA,NA,NA,NA,NA
66766,NA,NA,NA,NA,NA,NA,NA,NA
66767,NA,NA,NA,NA,NA,NA,NA,NA
66768,NA,NA,NA,NA,NA,NA,NA,NA
66769,NA,NA,NA,NA,NA,NA,NA,NA
66770,NA,NA,NA,NA,NA,NA,NA,NA
66771,NA,NA,NA,NA,NA,NA,NA,NA
66772,NA,NA,NA,NA,NA,NA,NA,NA
66773,NA,NA,NA,NA,NA,NA,NA,NA
66774,NA,NA,NA,NA,NA,NA,NA,NA
66775,NA,NA,NA,NA,NA,NA,NA,NA
66776,NA,NA,NA,NA,NA,NA,NA,NA
66777,NA,NA,NA,NA,NA,NA,NA,NA
66778,NA,NA,NA,NA,NA,NA,NA,NA
66779,NA,NA,NA,NA,NA,NA,NA,NA
66780,NA,NA,NA,NA,NA,NA,NA,NA
66781,NA,NA,NA,NA,NA,NA,NA,NA
66782,NA,NA,NA,NA,NA,NA,NA,NA
66783,NA,NA,NA,NA,NA,NA,NA,NA
66784,NA,NA,NA,NA,NA,NA,NA,NA
66785,NA,NA,NA,NA,NA,NA,NA,NA
66786,NA,NA,NA,NA,NA,NA,NA,NA
66787,NA,NA,NA,NA,NA,NA,NA,NA
66788,NA,NA,NA,NA,NA,NA,NA,NA
66789,NA,NA,NA,NA,NA,NA,NA,NA
66790,NA,NA,NA,NA,NA,NA,NA,NA
66791,NA,NA,NA,NA,NA,NA,NA,NA
66792,NA,NA,NA,NA,NA,NA,NA,NA
66793,NA,NA,NA,NA,NA,NA,NA,NA
66794,NA,NA,NA,NA,NA,NA,NA,NA
66795,NA,NA,NA,NA,NA,NA,NA,NA
66796,NA,NA,NA,NA,NA,NA,NA,NA
66797,NA,NA,NA,NA,NA,NA,NA,NA
66798,NA,NA,NA,NA,NA,NA,NA,NA
66799,NA,NA,NA,NA,NA,NA,NA,NA
66800,NA,NA,NA,NA,NA,NA,NA,NA
66801,NA,NA,NA,NA,NA,NA,NA,NA
66802,NA,NA,NA,NA,NA,NA,NA,NA
66803,NA,NA,NA,NA,NA,NA,NA,NA
66804,NA,NA,NA,NA,NA,NA,NA,NA
66805,NA,NA,NA,NA,NA,NA,NA,NA
66806,NA,NA,NA,NA,NA,NA,NA,NA
66807,NA,NA,NA,NA,NA,NA,NA,NA
66808,NA,NA,NA,NA,NA,NA,NA,NA
66809,NA,NA,NA,NA,NA,NA,NA,NA
66810,NA,NA,NA,NA,NA,NA,NA,NA
66811,NA,NA,NA,NA,NA,NA,NA,NA
66812,NA,NA,NA,NA,NA,NA,NA,NA
66813,NA,NA,NA,NA,NA,NA,NA,NA
66814,NA,NA,NA,NA,NA,NA,NA,NA
66815,NA,NA,NA,NA,NA,NA,NA,NA
66816,NA,NA,NA,NA,NA,NA,NA,NA
66817,NA,NA,NA,NA,NA,NA,NA,NA
66818,NA,NA,NA,NA,NA,NA,NA,NA
66819,NA,NA,NA,NA,NA,NA,NA,NA
66820,NA,NA,NA,NA,NA,NA,NA,NA
66821,NA,NA,NA,NA,NA,NA,NA,NA
66822,NA,NA,NA,NA,NA,NA,NA,NA
66823,NA,NA,NA,NA,NA,NA,NA,NA
66824,NA,NA,NA,NA,NA,NA,NA,NA
66825,NA,NA,NA,NA,NA,NA,NA,NA
66826,NA,NA,NA,NA,NA,NA,NA,NA
66827,NA,NA,NA,NA,NA,NA,NA,NA
66828,NA,NA,NA,NA,NA,NA,NA,NA
66829,NA,NA,NA,NA,NA,NA,NA,NA
66830,NA,NA,NA,NA,NA,NA,NA,NA
66831,NA,NA,NA,NA,NA,NA,NA,NA
66832,NA,NA,NA,NA,NA,NA,NA,NA
66833,NA,NA,NA,NA,NA,NA,NA,NA
66834,NA,NA,NA,NA,NA,NA,NA,NA
66835,NA,NA,NA,NA,NA,NA,NA,NA
66836,NA,NA,NA,NA,NA,NA,NA,NA
66837,NA,NA,NA,NA,NA,NA,NA,NA
66838,NA,NA,NA,NA,NA,NA,NA,NA
66839,NA,NA,NA,NA,NA,NA,NA,NA
66840,NA,NA,NA,NA,NA,NA,NA,NA
66841,NA,NA,NA,NA,NA,NA,NA,NA
66842,NA,NA,NA,NA,NA,NA,NA,NA
66843,NA,NA,NA,NA,NA,NA,NA,NA
66844,600565.9441,6151971.054,21.815,28.197,41.657,55.446,0.078271255,305.0447998
66845,600594.2783,6151971.054,21.815,28.197,41.657,55.446,0.062438808,303.6620789
66846,600622.6125,6151971.054,21.28,26.169,37.354,48.082,0.056121934,302.8726501
66847,600650.9468,6151971.054,21.28,26.169,37.354,48.082,0.059222657,302.4436951
66848,600679.281,6151971.054,21.28,26.169,37.354,48.082,0.065881923,302.0843811
66849,600707.6152,6151971.054,20.288,27.024,41.414,56.565,0.073076159,301.6012573
66850,600735.9495,6151971.054,20.288,27.024,41.414,56.565,0.08080215,301.1652222
66851,600764.2837,6151971.054,20.288,27.024,41.414,56.565,0.096420839,301.1372375
66852,600792.6179,6151971.054,20.288,27.024,41.414,56.565,0.117748879,301.5890503
66853,600820.9522,6151971.054,18.677,28.416,47.868,69.894,0.135302097,302.1802979
66854,600849.2864,6151971.054,18.677,28.416,47.868,69.894,0.145675525,302.2302551
66855,NA,NA,NA,NA,NA,NA,NA,NA
66856,600905.9549,6151971.054,19.875,27.906,44.73,63.195,0.147303402,299.8817139
66857,600934.2891,6151971.054,19.875,27.906,44.73,63.195,0.137032077,298.0938721
66858,NA,NA,NA,NA,NA,NA,NA,NA
66859,600990.9576,6151971.054,19.875,27.906,44.73,63.195,0.103658617,294.8468628
66860,601019.2918,6151971.054,22.949,27.253,37.96,47.716,0.077682756,293.7764282
66861,601047.6261,6151971.054,22.949,27.253,37.96,47.716,0.055451199,293.4186401
66862,601075.9603,6151971.054,22.949,27.253,37.96,47.716,0.047733981,293.8493347
66863,601104.2945,6151971.054,23.448,29.805,43.87,57.832,0.04306395,294.5319824
66864,601132.6288,6151971.054,23.448,29.805,43.87,57.832,0.037661929,294.8046875
66865,601160.963,6151971.054,23.448,29.805,43.87,57.832,0.025892336,294.7809448
66866,601189.2972,6151971.054,23.448,29.805,43.87,57.832,0.067336388,296.1772766
66867,601217.6315,6151971.054,22.322,30.395,47.113,63.999,0.096398018,297.8861389
66868,601245.9657,6151971.054,22.322,30.395,47.113,63.999,0.094917811,299.8078918
66869,601274.2999,6151971.054,22.322,30.395,47.113,63.999,0.089656204,301.1712646
66870,601302.6342,6151971.054,21.57,28.563,43.412,57.181,0.087498084,302.0612488
66871,601330.9684,6151971.054,21.57,28.563,43.412,57.181,0.080787607,302.6028137
66872,NA,NA,NA,NA,NA,NA,NA,NA
66873,601387.6369,6151971.054,21.57,28.563,43.412,57.181,0.068434671,302.3763428
66874,601415.9711,6151971.054,23.83,30.58,45.144,58.398,0.062329046,301.8420105
66875,601444.3054,6151971.054,23.83,30.58,45.144,58.398,0.055167995,301.1977234
66876,601472.6396,6151971.054,23.83,30.58,45.144,58.398,0.045035344,300.624939
66877,601500.9738,6151971.054,24.084,30.125,43.563,54.986,0.036723413,300.4586487
66878,601529.3081,6151971.054,24.084,30.125,43.563,54.986,0.036567762,300.7763977
66879,601557.6423,6151971.054,24.084,30.125,43.563,54.986,0.041248608,301.4606628
66880,601585.9765,6151971.054,24.084,30.125,43.563,54.986,0.046142876,302.3933716
66881,601614.3108,6151971.054,22.557,29.169,43.488,55.621,0.0483266,303.472168
66882,601642.645,6151971.054,22.557,29.169,43.488,55.621,0.046212092,304.5256958
66883,601670.9792,6151971.054,22.557,29.169,43.488,55.621,0.042399783,305.4281616
66884,601699.3135,6151971.054,22.557,29.169,43.488,55.621,0.040038683,306.2440796
66885,601727.6477,6151971.054,22.404,28.778,42.607,53.49,0.042167194,307.0698242
66886,601755.982,6151971.054,22.404,28.778,42.607,53.49,0.050760414,308.061676
66887,601784.3162,6151971.054,22.404,28.778,42.607,53.49,0.064115018,309.3480225
66888,601812.6504,6151971.054,20.678,27.738,42.554,54.106,0.079456545,311.042572
66889,NA,NA,NA,NA,NA,NA,NA,NA
66890,601869.3189,6151971.054,20.678,27.738,42.554,54.106,0.086942926,315.4420776
66891,601897.6531,6151971.054,20.678,27.738,42.554,54.106,0.072809309,317.460022
66892,601925.9874,6151971.054,25.633,33.04,48.254,59.606,0.054824464,319.028717
66893,601954.3216,6151971.054,25.633,33.04,48.254,59.606,0.038631208,320.2038574
66894,601982.6558,6151971.054,25.633,33.04,48.254,59.606,0.02639034,321.0686035
66895,602010.9901,6151971.054,28.683,36.345,51.98,63.535,0.020486321,321.6896973
66896,602039.3243,6151971.054,28.683,36.345,51.98,63.535,0.021109257,322.1701355
66897,602067.6585,6151971.054,28.683,36.345,51.98,63.535,0.024843389,322.5549316
66898,602095.9928,6151971.054,28.683,36.345,51.98,63.535,0.030047592,322.9009705
66899,602124.327,6151971.054,35.131,39.157,48.693,51.241,0.038202703,323.4070435
66900,602152.6612,6151971.054,35.131,39.157,48.693,51.241,0.053117689,324.3595581
66901,602180.9955,6151971.054,35.131,39.157,48.693,51.241,0.076074585,325.9945374
66902,602209.3297,6151971.054,35.666,43.242,58.421,67.909,0.102842465,328.4928284
66903,602237.664,6151971.054,35.666,43.242,58.421,67.909,0.122771576,331.8017273
66904,602265.9982,6151971.054,35.666,43.242,58.421,67.909,0.126186103,335.4835815
66905,602294.3324,6151971.054,35.666,43.242,58.421,67.909,0.115389191,338.8989258
66906,602322.6667,6151971.054,37.127,41.978,52.13,53.185,0.104767837,341.6958923
66907,602351.0009,6151971.054,37.127,41.978,52.13,53.185,0.10331592,344.0848389
66908,602379.3351,6151971.054,37.127,41.978,52.13,53.185,0.105460301,346.3774719
66909,602407.6694,6151971.054,35.021,39.657,49.187,48.433,0.104313135,348.4285278
66910,602436.0036,6151971.054,35.021,39.657,49.187,48.433,0.10621462,349.8158264
66911,602464.3378,6151971.054,35.021,39.657,49.187,48.433,0.115366764,350.4128418
66912,602492.6721,6151971.054,35.021,39.657,49.187,48.433,0.1224242,350.5440979
66913,602521.0063,6151971.054,33.672,38.688,48.878,48.727,0.122250982,350.5980225
66914,602549.3405,6151971.054,33.672,38.688,48.878,48.727,0.116337277,350.5502014
66915,602577.6748,6151971.054,33.672,38.688,48.878,48.727,0.108924665,350.1242065
66916,602606.009,6151971.054,35.97,39.527,47.44,44.046,0.098245166,349.354126
66917,602634.3433,6151971.054,35.97,39.527,47.44,44.046,0.08127284,348.7451782
66918,602662.6775,6151971.054,35.97,39.527,47.44,44.046,0.064902559,348.6088257
66919,602691.0117,6151971.054,35.97,39.527,47.44,44.046,0.057350762,348.9570618
66920,602719.346,6151971.054,34.9,38.669,46.885,43.435,0.062930085,349.8006287
66921,602747.6802,6151971.054,34.9,38.669,46.885,43.435,0.074945807,351.2079468
66922,602776.0144,6151971.054,34.9,38.669,46.885,43.435,0.082466684,352.8804016
66923,602804.3487,6151971.054,35.003,38.696,46.58,41.857,0.084957354,354.4727783
66924,602832.6829,6151971.054,35.003,38.696,46.58,41.857,0.083797365,355.8078918
66925,602861.0171,6151971.054,35.003,38.696,46.58,41.857,0.080764785,356.7812195
66926,602889.3514,6151971.054,35.003,38.696,46.58,41.857,0.078758761,357.3457642
66927,602917.6856,6151971.054,33.998,38.264,47.109,43.376,0.077180527,357.623291
66928,602946.0198,6151971.054,33.998,38.264,47.109,43.376,0.078982912,357.4127197
66929,602974.3541,6151971.054,33.998,38.264,47.109,43.376,0.086271308,356.3545837
66930,603002.6883,6151971.054,34.082,39.054,49.344,47.831,0.088689037,354.6766052
66931,603031.0226,6151971.054,34.082,39.054,49.344,47.831,0.081022434,352.984436
66932,603059.3568,6151971.054,34.082,39.054,49.344,47.831,0.06774459,351.5737915
66933,603087.691,6151971.054,34.082,39.054,49.344,47.831,0.052005466,350.6269836
66934,603116.0253,6151971.054,30.866,34.479,42.586,37.828,0.039171401,350.2897644
66935,603144.3595,6151971.054,30.866,34.479,42.586,37.828,0.036347024,350.5833435
66936,603172.6937,6151971.054,30.866,34.479,42.586,37.828,0.04602953,351.4713745
66937,603201.028,6151971.054,22.907,28.869,40.695,40.379,0.061659355,352.9420471
66938,603229.3622,6151971.054,22.907,28.869,40.695,40.379,0.074337065,354.913208
66939,603257.6964,6151971.054,22.907,28.869,40.695,40.379,0.081131525,357.1506348
66940,603286.0307,6151971.054,22.907,28.869,40.695,40.379,0.082425438,359.5154114
66941,603314.3649,6151971.054,25.003,30.181,40.459,37.12,0.076717578,361.8166504
66942,603342.6991,6151971.054,25.003,30.181,40.459,37.12,0.066117547,363.8101501
66943,603371.0334,6151971.054,25.003,30.181,40.459,37.12,0.054596968,365.3740234
66944,603399.3676,6151971.054,25.003,30.181,40.459,37.12,0.046007175,366.395874
66945,603427.7019,6151971.054,26.565,30.521,38.637,31.659,0.044917107,366.8467407
66946,603456.0361,6151971.054,26.565,30.521,38.637,31.659,0.04797034,367.0005493
66947,603484.3703,6151971.054,26.565,30.521,38.637,31.659,0.054602962,367.4111633
66948,603512.7046,6151971.054,26.162,32.144,43.533,40.584,0.068874352,368.4555054
66949,603541.0388,6151971.054,26.162,32.144,43.533,40.584,0.086395785,370.2088928
66950,603569.373,6151971.054,26.162,32.144,43.533,40.584,0.102300674,372.563385
66951,603597.7073,6151971.054,26.162,32.144,43.533,40.584,0.114243783,375.4325256
66952,603626.0415,6151971.054,23.935,31.636,45.473,44.748,0.123541482,378.6437683
66953,603654.3757,6151971.054,23.935,31.636,45.473,44.748,0.13589178,382.1863098
66954,603682.71,6151971.054,23.935,31.636,45.473,44.748,0.150636971,386.1922302
66955,603711.0442,6151971.054,23.914,31.515,44.715,41.787,0.159330741,390.6053162
66956,603739.3784,6151971.054,23.914,31.515,44.715,41.787,0.156109095,395.1007996
66957,603767.7127,6151971.054,23.914,31.515,44.715,41.787,0.142968327,399.3031921
66958,603796.0469,6151971.054,23.914,31.515,44.715,41.787,0.118784405,402.9729309
66959,603824.3811,6151971.054,25.944,31.822,41.725,32.97,0.078075431,405.6437988
66960,603852.7154,6151971.054,25.944,31.822,41.725,32.97,0.040545017,406.6775208
66961,603881.0496,6151971.054,25.944,31.822,41.725,32.97,0.074764587,405.6151733
66962,603909.3839,6151971.054,23.311,29.479,40.145,32.742,0.10993506,402.9772644
66963,NA,NA,NA,NA,NA,NA,NA,NA
66964,NA,NA,NA,NA,NA,NA,NA,NA
66965,NA,NA,NA,NA,NA,NA,NA,NA
66966,NA,NA,NA,NA,NA,NA,NA,NA
66967,NA,NA,NA,NA,NA,NA,NA,NA
66968,NA,NA,NA,NA,NA,NA,NA,NA
66969,NA,NA,NA,NA,NA,NA,NA,NA
66970,NA,NA,NA,NA,NA,NA,NA,NA
66971,NA,NA,NA,NA,NA,NA,NA,NA
66972,NA,NA,NA,NA,NA,NA,NA,NA
66973,NA,NA,NA,NA,NA,NA,NA,NA
66974,NA,NA,NA,NA,NA,NA,NA,NA
66975,NA,NA,NA,NA,NA,NA,NA,NA
66976,NA,NA,NA,NA,NA,NA,NA,NA
66977,NA,NA,NA,NA,NA,NA,NA,NA
66978,NA,NA,NA,NA,NA,NA,NA,NA
66979,NA,NA,NA,NA,NA,NA,NA,NA
66980,NA,NA,NA,NA,NA,NA,NA,NA
66981,NA,NA,NA,NA,NA,NA,NA,NA
66982,NA,NA,NA,NA,NA,NA,NA,NA
66983,NA,NA,NA,NA,NA,NA,NA,NA
66984,NA,NA,NA,NA,NA,NA,NA,NA
66985,NA,NA,NA,NA,NA,NA,NA,NA
66986,NA,NA,NA,NA,NA,NA,NA,NA
66987,NA,NA,NA,NA,NA,NA,NA,NA
66988,NA,NA,NA,NA,NA,NA,NA,NA
66989,NA,NA,NA,NA,NA,NA,NA,NA
66990,NA,NA,NA,NA,NA,NA,NA,NA
66991,NA,NA,NA,NA,NA,NA,NA,NA
66992,NA,NA,NA,NA,NA,NA,NA,NA
66993,NA,NA,NA,NA,NA,NA,NA,NA
66994,NA,NA,NA,NA,NA,NA,NA,NA
66995,NA,NA,NA,NA,NA,NA,NA,NA
66996,NA,NA,NA,NA,NA,NA,NA,NA
66997,NA,NA,NA,NA,NA,NA,NA,NA
66998,NA,NA,NA,NA,NA,NA,NA,NA
66999,NA,NA,NA,NA,NA,NA,NA,NA
67000,NA,NA,NA,NA,NA,NA,NA,NA
67001,NA,NA,NA,NA,NA,NA,NA,NA
67002,NA,NA,NA,NA,NA,NA,NA,NA
67003,NA,NA,NA,NA,NA,NA,NA,NA
67004,NA,NA,NA,NA,NA,NA,NA,NA
67005,NA,NA,NA,NA,NA,NA,NA,NA
67006,NA,NA,NA,NA,NA,NA,NA,NA
67007,NA,NA,NA,NA,NA,NA,NA,NA
67008,NA,NA,NA,NA,NA,NA,NA,NA
67009,NA,NA,NA,NA,NA,NA,NA,NA
67010,NA,NA,NA,NA,NA,NA,NA,NA
67011,NA,NA,NA,NA,NA,NA,NA,NA
67012,NA,NA,NA,NA,NA,NA,NA,NA
67013,NA,NA,NA,NA,NA,NA,NA,NA
67014,NA,NA,NA,NA,NA,NA,NA,NA
67015,NA,NA,NA,NA,NA,NA,NA,NA
67016,NA,NA,NA,NA,NA,NA,NA,NA
67017,NA,NA,NA,NA,NA,NA,NA,NA
67018,NA,NA,NA,NA,NA,NA,NA,NA
67019,NA,NA,NA,NA,NA,NA,NA,NA
67020,NA,NA,NA,NA,NA,NA,NA,NA
67021,NA,NA,NA,NA,NA,NA,NA,NA
67022,NA,NA,NA,NA,NA,NA,NA,NA
67023,NA,NA,NA,NA,NA,NA,NA,NA
67024,NA,NA,NA,NA,NA,NA,NA,NA
67025,NA,NA,NA,NA,NA,NA,NA,NA
67026,NA,NA,NA,NA,NA,NA,NA,NA
67027,NA,NA,NA,NA,NA,NA,NA,NA
67028,NA,NA,NA,NA,NA,NA,NA,NA
67029,NA,NA,NA,NA,NA,NA,NA,NA
67030,NA,NA,NA,NA,NA,NA,NA,NA
67031,NA,NA,NA,NA,NA,NA,NA,NA
67032,NA,NA,NA,NA,NA,NA,NA,NA
67033,NA,NA,NA,NA,NA,NA,NA,NA
67034,NA,NA,NA,NA,NA,NA,NA,NA
67035,NA,NA,NA,NA,NA,NA,NA,NA
67036,NA,NA,NA,NA,NA,NA,NA,NA
67037,NA,NA,NA,NA,NA,NA,NA,NA
67038,NA,NA,NA,NA,NA,NA,NA,NA
67039,NA,NA,NA,NA,NA,NA,NA,NA
67040,NA,NA,NA,NA,NA,NA,NA,NA
67041,NA,NA,NA,NA,NA,NA,NA,NA
67042,NA,NA,NA,NA,NA,NA,NA,NA
67043,NA,NA,NA,NA,NA,NA,NA,NA
67044,NA,NA,NA,NA,NA,NA,NA,NA
67045,NA,NA,NA,NA,NA,NA,NA,NA
67046,NA,NA,NA,NA,NA,NA,NA,NA
67047,NA,NA,NA,NA,NA,NA,NA,NA
67048,NA,NA,NA,NA,NA,NA,NA,NA
67049,NA,NA,NA,NA,NA,NA,NA,NA
67050,NA,NA,NA,NA,NA,NA,NA,NA
67051,NA,NA,NA,NA,NA,NA,NA,NA
67052,NA,NA,NA,NA,NA,NA,NA,NA
67053,NA,NA,NA,NA,NA,NA,NA,NA
67054,NA,NA,NA,NA,NA,NA,NA,NA
67055,NA,NA,NA,NA,NA,NA,NA,NA
67056,NA,NA,NA,NA,NA,NA,NA,NA
67057,NA,NA,NA,NA,NA,NA,NA,NA
67058,NA,NA,NA,NA,NA,NA,NA,NA
67059,NA,NA,NA,NA,NA,NA,NA,NA
67060,NA,NA,NA,NA,NA,NA,NA,NA
67061,NA,NA,NA,NA,NA,NA,NA,NA
67062,NA,NA,NA,NA,NA,NA,NA,NA
67063,NA,NA,NA,NA,NA,NA,NA,NA
67064,NA,NA,NA,NA,NA,NA,NA,NA
67065,NA,NA,NA,NA,NA,NA,NA,NA
67066,NA,NA,NA,NA,NA,NA,NA,NA
67067,NA,NA,NA,NA,NA,NA,NA,NA
67068,NA,NA,NA,NA,NA,NA,NA,NA
67069,600565.9441,6151942.72,21.815,28.197,41.657,55.446,0.073056675,303.6311646
67070,600594.2783,6151942.72,21.815,28.197,41.657,55.446,0.058018956,302.3247375
67071,600622.6125,6151942.72,21.28,26.169,37.354,48.082,0.050415233,301.4855652
67072,600650.9468,6151942.72,21.28,26.169,37.354,48.082,0.05012238,300.9368896
67073,600679.281,6151942.72,21.28,26.169,37.354,48.082,0.052972768,300.4571838
67074,600707.6152,6151942.72,20.288,27.024,41.414,56.565,0.05658092,299.8657837
67075,600735.9495,6151942.72,20.288,27.024,41.414,56.565,0.062066056,299.2139282
67076,600764.2837,6151942.72,20.288,27.024,41.414,56.565,0.074016273,298.7408142
67077,600792.6179,6151942.72,20.288,27.024,41.414,56.565,0.093156494,298.6152649
67078,600820.9522,6151942.72,18.677,28.416,47.868,69.894,0.112654813,298.6351013
67079,600849.2864,6151942.72,18.677,28.416,47.868,69.894,0.124591917,298.3694153
67080,600877.6206,6151942.72,18.677,28.416,47.868,69.894,0.126189277,297.5869751
67081,600905.9549,6151942.72,19.875,27.906,44.73,63.195,0.118214816,296.3710327
67082,NA,NA,NA,NA,NA,NA,NA,NA
67083,600962.6234,6151942.72,19.875,27.906,44.73,63.195,0.087686524,293.6972961
67084,600990.9576,6151942.72,19.875,27.906,44.73,63.195,0.065557808,292.6741638
67085,601019.2918,6151942.72,22.949,27.253,37.96,47.716,0.042920835,292.2010803
67086,601047.6261,6151942.72,22.949,27.253,37.96,47.716,0.033220831,292.3130188
67087,601075.9603,6151942.72,22.949,27.253,37.96,47.716,0.035731506,292.9419556
67088,601104.2945,6151942.72,23.448,29.805,43.87,57.832,0.034654208,293.5623169
67089,601132.6288,6151942.72,23.448,29.805,43.87,57.832,0.032884203,293.8829346
67090,601160.963,6151942.72,23.448,29.805,43.87,57.832,0.074948952,295.2843628
67091,601189.2972,6151942.72,23.448,29.805,43.87,57.832,0.100259013,297.7388916
67092,601217.6315,6151942.72,22.322,30.395,47.113,63.999,0.102361247,300.0046082
67093,601245.9657,6151942.72,22.322,30.395,47.113,63.999,0.094858363,301.9924316
67094,NA,NA,NA,NA,NA,NA,NA,NA
67095,NA,NA,NA,NA,NA,NA,NA,NA
67096,601330.9684,6151942.72,21.57,28.563,43.412,57.181,0.081322595,304.9602051
67097,601359.3027,6151942.72,21.57,28.563,43.412,57.181,0.07910414,304.9294739
67098,601387.6369,6151942.72,21.57,28.563,43.412,57.181,0.076970935,304.4586182
67099,601415.9711,6151942.72,23.83,30.58,45.144,58.398,0.073805302,303.7250061
67100,601444.3054,6151942.72,23.83,30.58,45.144,58.398,0.068826109,302.8748474
67101,601472.6396,6151942.72,23.83,30.58,45.144,58.398,0.0602201,302.1010742
67102,601500.9738,6151942.72,24.084,30.125,43.563,54.986,0.05083086,301.7457886
67103,601529.3081,6151942.72,24.084,30.125,43.563,54.986,0.047355544,301.9169617
67104,601557.6423,6151942.72,24.084,30.125,43.563,54.986,0.049392004,302.5155029
67105,601585.9765,6151942.72,24.084,30.125,43.563,54.986,0.052999754,303.415741
67106,601614.3108,6151942.72,22.557,29.169,43.488,55.621,0.054333311,304.495636
67107,601642.645,6151942.72,22.557,29.169,43.488,55.621,0.051456001,305.5423584
67108,601670.9792,6151942.72,22.557,29.169,43.488,55.621,0.04729012,306.4039307
67109,601699.3135,6151942.72,22.557,29.169,43.488,55.621,0.045230091,307.1551819
67110,601727.6477,6151942.72,22.404,28.778,42.607,53.49,0.048541609,307.9677429
67111,601755.982,6151942.72,22.404,28.778,42.607,53.49,0.057804376,309.0519104
67112,601784.3162,6151942.72,22.404,28.778,42.607,53.49,0.069440223,310.4744263
67113,601812.6504,6151942.72,20.678,27.738,42.554,54.106,0.0801652,312.2689209
67114,601840.9847,6151942.72,20.678,27.738,42.554,54.106,0.083645456,314.3855286
67115,601869.3189,6151942.72,20.678,27.738,42.554,54.106,0.074341662,316.5104065
67116,601897.6531,6151942.72,20.678,27.738,42.554,54.106,0.055343702,318.2528992
67117,601925.9874,6151942.72,25.633,33.04,48.254,59.606,0.035693966,319.4699097
67118,601954.3216,6151942.72,25.633,33.04,48.254,59.606,0.024287648,320.2540283
